Observer,Block name,Point name,Date,Species,Time interval,Number,Sex/Behaviour,Distance,Detection_hist,3 Birds at census point.Notes,Record #,Verified?,Time start,Temp,Relative humidity,Wind,Sky_code,Mammal,Noise,Recording #,2 Point information.Notes,Start time,End time,Start temp,End temp,Start wind,End wind,Start sky,End sky
Roger Brown,Auriol Trail,A06,"Tuesday, June 07, 2022",Yellow-rumped Warbler,"2,6",1,S,50-100m,10100,,2989,FALSE,5:43,5.6,95.8,0.3,2,,"Beaufort wind 3-4, some 5 = noisy",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Roger Brown,Auriol Trail,A06,"Tuesday, June 07, 2022",Yellow-rumped Warbler,6,1,S,<50m,00100,,2990,FALSE,5:43,5.6,95.8,0.3,2,,"Beaufort wind 3-4, some 5 = noisy",,,4:03,7:56,7.9,6.2,0.1,0.3,2,2
Sonny Parker,Auriol Trail,A06,"Monday, June 05, 2023",Dark-eyed Junco,"2,4",1,S,50-100m,11000,,3167,FALSE,6:18,10.3,52.5,0,2,,"bumblebee, light wind at 2,8",,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A06,"Monday, June 05, 2023",Common Redpoll,"2,4,6,8,10",1,"V,S",<50m,11111,,3168,FALSE,6:18,10.3,52.5,0,2,,"bumblebee, light wind at 2,8",,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A06,"Monday, June 05, 2023",Swainson's Thrush,"4,6",1,"V,S",<50m,01100,,3169,FALSE,6:18,10.3,52.5,0,2,,"bumblebee, light wind at 2,8",,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A06,"Monday, June 05, 2023",Gray Jay,"2,4",1,"V,C",<50m,11000,,3170,FALSE,6:18,10.3,52.5,0,2,,"bumblebee, light wind at 2,8",,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A06,"Monday, June 05, 2023",Gray Jay,"4,6",1,V,50-100m,01100,,3171,FALSE,6:18,10.3,52.5,0,2,,"bumblebee, light wind at 2,8",,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A06,"Monday, June 05, 2023",Yellow-rumped Warbler,10,1,S,50-100m,00001,,3172,FALSE,6:18,10.3,52.5,0,2,,"bumblebee, light wind at 2,8",,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A06,"Monday, June 05, 2023",Yellow-rumped Warbler,2,1,S,<50m,10000,,3173,FALSE,6:18,10.3,52.5,0,2,,"bumblebee, light wind at 2,8",,,4:20,9:00,12.7,14.4,0,0.2,3,2
Sonny Parker,Auriol Trail,A06,"Friday, June 07, 2024",Boreal Chickadee,2,1,S,<50m,10000,,3249,FALSE,6:11,1.2,92.1,0.6,1,squirrel,,,no bumblebees so far,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A06,"Friday, June 07, 2024",Dark-eyed Junco,"2,4",1,S,50-100m,11000,,3250,FALSE,6:11,1.2,92.1,0.6,1,squirrel,,,no bumblebees so far,4:07,8:39,-1.2,5,0,1,1,1
Sonny Parker,Auriol Trail,A06,"Friday, June 07, 2024",Common Raven,"4,6,8",1,C,50-100m,01110,,3251,FALSE,6:11,1.2,92.1,0.6,1,squirrel,,,no bumblebees so far,4:07,8:39,-1.2,5,0,1,1,1
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 08, 2010",Swainson's Thrush,"3,5,10",1,S,50-100m,,,57,FALSE,6:36,0.1,82,,,,,7,,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 08, 2010",White-winged Crossbill,10,1,"C,FO",50-100m,,,58,FALSE,6:36,0.1,82,,,,,7,,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 08, 2010",Yellow-rumped Warbler,5,1,S,>100m,,,59,FALSE,6:36,0.1,82,,,,,7,,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 08, 2010",Yellow-rumped Warbler,"3,5,10",1,S,50-100m,,,60,FALSE,6:36,0.1,82,,,,,7,,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 08, 2010",American Three-toed Woodpecker,"5,10",1,D,>100m,,,61,FALSE,6:36,0.1,82,,,,,7,,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 08, 2010",Swainson's Thrush,10,1,S,50-100m,,,62,FALSE,6:36,0.1,82,,,,,7,,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 08, 2010",Yellow-rumped Warbler,3,1,"V,C",<50m,,,63,FALSE,6:36,0.1,82,,,,,7,,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 08, 2010",Varied Thrush,10,1,S,>100m,,,64,FALSE,6:36,0.1,82,,,,,7,,4:12,8:34,4,8,0.2,1.6,1,1
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 08, 2010",Yellow-rumped Warbler,"3,5,10",1,S,50-100m,,,65,FALSE,6:36,0.1,82,,,,,7,,4:12,8:34,4,8,0.2,1.6,1,1
Ian Mcdonald,Auriol Trail,A07,"Thursday, June 18, 2009",Dark-eyed Junco,3,1,S,>100m,,,244,FALSE,6:36,6,,,2,,,09,"Woodpecker heard between points. Birds stopped singing at about 3min,started up 5-10min.",3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A07,"Thursday, June 18, 2009",Common Redpoll,3,1,"C,FO",50-100m,,,245,FALSE,6:36,6,,,2,,,09,"Woodpecker heard between points. Birds stopped singing at about 3min,started up 5-10min.",3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A07,"Thursday, June 18, 2009",Swainson's Thrush,"3,10",1,S,50-100m,,,246,FALSE,6:36,6,,,2,,,09,"Woodpecker heard between points. Birds stopped singing at about 3min,started up 5-10min.",3:50,8:50,-2,7,0,2,1,1
Ian Mcdonald,Auriol Trail,A07,"Thursday, June 18, 2009",Swainson's Thrush,"3,10",1,S,>100m,,,247,FALSE,6:36,6,,,2,,,09,"Woodpecker heard between points. Birds stopped singing at about 3min,started up 5-10min.",3:50,8:50,-2,7,0,2,1,1
Ian McDonald,Auriol Trail,A07,"Friday, June 26, 2009",Dark-eyed Junco,"3,5,10",1,S,50-100m,,,332,FALSE,6:22,-1,,,2,,,9,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A07,"Friday, June 26, 2009",Yellow-rumped Warbler,"3,5",1,S,50-100m,,,333,FALSE,6:22,-1,,,2,,,9,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A07,"Friday, June 26, 2009",Pine Grosbeak,10,1,S,>100m,,Carl ided PIGR (Ian:  PIGR/PISI/RUKI?),334,FALSE,6:22,-1,,,2,,,9,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A07,"Friday, June 26, 2009",Dark-eyed Junco,"3,10",1,V,<50m,,,335,FALSE,6:22,-1,,,2,,,9,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A07,"Friday, June 26, 2009",Dark-eyed Junco,"5,10",1,S,50-100m,,,336,FALSE,6:22,-1,,,2,,,9,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A07,"Friday, June 26, 2009",Swainson's Thrush,3,1,S,50-100m,,,337,FALSE,6:22,-1,,,2,,,9,,4:07,8:20,-2,4,0,2,1,1
Ian McDonald,Auriol Trail,A07,"Friday, June 26, 2009",Varied Thrush,"5,10",1,S,>100m,,,338,FALSE,6:22,-1,,,2,,,9,,4:07,8:20,-2,4,0,2,1,1
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 08, 2011",Common Redpoll,6,1,FO,>100m,00100,,411,FALSE,6:18,7,75.4,0,2,S,,,,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 08, 2011",Common Redpoll,4,1,C,50-100m,01000,,412,FALSE,6:18,7,75.4,0,2,S,,,,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 08, 2011",Gray Jay,2,1,C,50-100m,10000,,413,FALSE,6:18,7,75.4,0,2,S,,,,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 08, 2011",Gray Jay,"2,4,6",1,C,50-100m,11100,,414,FALSE,6:18,7,75.4,0,2,S,,,,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 08, 2011",Swainson's Thrush,8,1,S,>100m,00010,,415,FALSE,6:18,7,75.4,0,2,S,,,,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 08, 2011",Swainson's Thrush,"2,4,6,8,10",1,S,50-100m,11111,,416,FALSE,6:18,7,75.4,0,2,S,,,,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 08, 2011",White-winged Crossbill,10,1,FO,>100m,00001,,417,FALSE,6:18,7,75.4,0,2,S,,,,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 08, 2011",Yellow-rumped Warbler,"4,6,8,10",1,S,50-100m,01111,,418,FALSE,6:18,7,75.4,0,2,S,,,,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 08, 2011",Yellow-rumped Warbler,2,1,S,<50m,10000,,419,FALSE,6:18,7,75.4,0,2,S,,,,3:50,8:24,12.6,11,0,0.7,3,2
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",Swainson's Thrush,2,1,S,>100m,10000,,753,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",Swainson's Thrush,"2,8,10",1,S,>100m,10011,,754,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",Common Redpoll,6,2,C,50-100m,00100,,755,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",Common Redpoll,4,1,FO,<50m,01000,,756,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",Yellow-rumped Warbler,"2,4,8,10",1,S,<50m,11011,,757,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",Yellow-rumped Warbler,"2,4,6,8,10",1,S,50-100m,11111,,758,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",Dark-eyed Junco,6,1,V,<50m,00100,,759,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",Dark-eyed Junco,"8,10",1,S,50-100m,00011,,760,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",Gray Jay,2,1,C,>100m,10000,,761,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",Varied Thrush,"2,6",1,S,>100m,10100,,762,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",White-winged Crossbill,2,1,FO,>100m,10000,,763,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Monday, June 13, 2011",American Robin,8,1,S,>100m,00010,,764,FALSE,6:12,1.2,89.3,0,1,S,,,"PIGR, SPGR, YRWA, CORE, BOCH seen between P6 and P7",3:40,8:24,6.7,7.3,0,0.4,0,0
Sarah Davidson,Auriol Trail,A07,"Sunday, June 10, 2012",Swainson's Thrush,10,1,S,50-100m,00001,,866,FALSE,6:35,4,81,0,1,S,,,"Sunny, VATH between P6 and P7, can hear creek",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Sunday, June 10, 2012",Varied Thrush,"6,8,10",1,S,50-100m,00111,,867,FALSE,6:35,4,81,0,1,S,,,"Sunny, VATH between P6 and P7, can hear creek",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Sunday, June 10, 2012",Swainson's Thrush,"2,4,6,8,10",1,S,50-100m,11111,,868,FALSE,6:35,4,81,0,1,S,,,"Sunny, VATH between P6 and P7, can hear creek",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Sunday, June 10, 2012",Varied Thrush,"8,10",1,S,50-100m,00011,,869,FALSE,6:35,4,81,0,1,S,,,"Sunny, VATH between P6 and P7, can hear creek",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Sunday, June 10, 2012",Yellow-rumped Warbler,"2,4,6,8,10",1,S,<50m,11111,,870,FALSE,6:35,4,81,0,1,S,,,"Sunny, VATH between P6 and P7, can hear creek",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Sunday, June 10, 2012",Swainson's Thrush,"2,4,6,8,10",1,S,<50m,11111,,871,FALSE,6:35,4,81,0,1,S,,,"Sunny, VATH between P6 and P7, can hear creek",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Sunday, June 10, 2012",Varied Thrush,"2,4,6,8,10",1,S,<50m,11111,,872,FALSE,6:35,4,81,0,1,S,,,"Sunny, VATH between P6 and P7, can hear creek",4:00,8:56,0.8,10.9,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Friday, June 15, 2012",Yellow-rumped Warbler,"2,4",1,S,50-100m,11000,,958,FALSE,6:15,4,81,0,3,,,,"Overcast, DEJU and YRWA between P7 and P6, can hear creek",3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Friday, June 15, 2012",Swainson's Thrush,"4,6,8",1,S,50-100m,01110,,959,FALSE,6:15,4,81,0,3,,,,"Overcast, DEJU and YRWA between P7 and P6, can hear creek",3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Friday, June 15, 2012",Swainson's Thrush,"2,4,6",1,S,50-100m,11100,,960,FALSE,6:15,4,81,0,3,,,,"Overcast, DEJU and YRWA between P7 and P6, can hear creek",3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Friday, June 15, 2012",Boreal Chickadee,2,1,C,<50m,10000,,961,FALSE,6:15,4,81,0,3,,,,"Overcast, DEJU and YRWA between P7 and P6, can hear creek",3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Friday, June 15, 2012",Varied Thrush,"2,4,6,8,10",1,S,50-100m,11111,,962,FALSE,6:15,4,81,0,3,,,,"Overcast, DEJU and YRWA between P7 and P6, can hear creek",3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Friday, June 15, 2012",Swainson's Thrush,"2,4",1,C,<50m,11000,,963,FALSE,6:15,4,81,0,3,,,,"Overcast, DEJU and YRWA between P7 and P6, can hear creek",3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Friday, June 15, 2012",Yellow-rumped Warbler,"4,6,8,10",1,S,50-100m,01111,,964,FALSE,6:15,4,81,0,3,,,,"Overcast, DEJU and YRWA between P7 and P6, can hear creek",3:50,8:24,7.2,5.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Friday, June 15, 2012",Gray Jay,10,1,C,50-100m,00001,,965,FALSE,6:15,4,81,0,3,,,,"Overcast, DEJU and YRWA between P7 and P6, can hear creek",3:50,8:24,7.2,5.6,0,0,3,3
Julie Bauer,Auriol Trail,A07,"Saturday, June 08, 2013",Swainson's Thrush,10,1,S,50-100m,00001,,1183,FALSE,6:18,7.5,94.1,0,3,S,Y,,"1 YRWA heard b/w P06 &P07,",4:00,8:23,9.5,9.6,0,0,3,3
Julie Bauer,Auriol Trail,A07,"Saturday, June 08, 2013",Yellow-rumped Warbler,2,1,S,50-100m,10000,,1184,FALSE,6:18,7.5,94.1,0,3,S,Y,,"1 YRWA heard b/w P06 &P07,",4:00,8:23,9.5,9.6,0,0,3,3
Julie Bauer,Auriol Trail,A07,"Saturday, June 08, 2013",Swainson's Thrush,"4,6,8,10",1,S,50-100m,01111,,1185,FALSE,6:18,7.5,94.1,0,3,S,Y,,"1 YRWA heard b/w P06 &P07,",4:00,8:23,9.5,9.6,0,0,3,3
Julie Bauer,Auriol Trail,A07,"Saturday, June 08, 2013",Swainson's Thrush,"2,4,8,10",1,S,50-100m,11011,,1186,FALSE,6:18,7.5,94.1,0,3,S,Y,,"1 YRWA heard b/w P06 &P07,",4:00,8:23,9.5,9.6,0,0,3,3
Julie Bauer,Auriol Trail,A07,"Saturday, June 08, 2013",Swainson's Thrush,"2,4,10",1,S,50-100m,11001,,1187,FALSE,6:18,7.5,94.1,0,3,S,Y,,"1 YRWA heard b/w P06 &P07,",4:00,8:23,9.5,9.6,0,0,3,3
Julie Bauer,Auriol Trail,A07,"Saturday, June 08, 2013",Yellow-rumped Warbler,"6,10",1,V,<50m,00101,MYWA on datasheet.,1188,FALSE,6:18,7.5,94.1,0,3,S,Y,,"1 YRWA heard b/w P06 &P07,",4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Saturday, June 08, 2013",Swainson's Thrush,"2,4,6,8,10",1,S,50-100m,11111,,1236,FALSE,6:18,7.5,94.1,0,3,S,Y,,"Sky is clearing/lightening; Distant woodpecker, distant GRAJ",4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Saturday, June 08, 2013",Swainson's Thrush,"2,4",1,S,50-100m,11000,,1237,FALSE,6:18,7.5,94.1,0,3,S,Y,,"Sky is clearing/lightening; Distant woodpecker, distant GRAJ",4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Saturday, June 08, 2013",Yellow-rumped Warbler,8,1,C,50-100m,00010,,1238,FALSE,6:18,7.5,94.1,0,3,S,Y,,"Sky is clearing/lightening; Distant woodpecker, distant GRAJ",4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Saturday, June 08, 2013",Yellow-rumped Warbler,"6,10",1,"S,C,V",<50m,00101,,1239,FALSE,6:18,7.5,94.1,0,3,S,Y,,"Sky is clearing/lightening; Distant woodpecker, distant GRAJ",4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Saturday, June 08, 2013",Swainson's Thrush,"2,10",1,S,50-100m,10001,,1241,FALSE,6:18,7.5,94.1,0,3,S,Y,,"Sky is clearing/lightening; Distant woodpecker, distant GRAJ",4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Saturday, June 08, 2013",Dark-eyed Junco,2,1,S,<50m,10000,,1242,FALSE,6:18,7.5,94.1,0,3,S,Y,,"Sky is clearing/lightening; Distant woodpecker, distant GRAJ",4:00,8:23,9.5,9.6,0,0,3,3
Sarah Davidson,Auriol Trail,A07,"Friday, June 14, 2013",Swainson's Thrush,2,1,S,<50m,10000,,1325,FALSE,6:26,1.5,100,0,2,S,,,Male SPGR strutting down trail b/w P06/P07,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Friday, June 14, 2013",Yellow-rumped Warbler,"2,4,6,8,10",1,S,50-100m,11111,,1326,FALSE,6:26,1.5,100,0,2,S,,,Male SPGR strutting down trail b/w P06/P07,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Friday, June 14, 2013",Swainson's Thrush,"2,4,6,8,10",1,S,50-100m,11111,,1327,FALSE,6:26,1.5,100,0,2,S,,,Male SPGR strutting down trail b/w P06/P07,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Friday, June 14, 2013",Varied Thrush,8,1,S,50-100m,00010,,1328,FALSE,6:26,1.5,100,0,2,S,,,Male SPGR strutting down trail b/w P06/P07,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Friday, June 14, 2013",Varied Thrush,"2,4,6,8,10",1,S,<50m,11111,,1329,FALSE,6:26,1.5,100,0,2,S,,,Male SPGR strutting down trail b/w P06/P07,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Friday, June 14, 2013",Swainson's Thrush,"2,4,6,8,10",1,"S,C",<50m,11111,"2 dists on datasheet, closest entered.",1330,FALSE,6:26,1.5,100,0,2,S,,,Male SPGR strutting down trail b/w P06/P07,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Friday, June 14, 2013",Gray Jay,"2,4,6",1,C,50-100m,11100,,1331,FALSE,6:26,1.5,100,0,2,S,,,Male SPGR strutting down trail b/w P06/P07,4:00,8:35,4.8,8.7,0,0,1,2
Julie Bauer,Auriol Trail,A07,"Friday, June 14, 2013",Swainson's Thrush,"2,4,6,8,10",1,S,<50m,11111,"2 dists on datasheet, closest entered.",1386,FALSE,6:26,1.5,100,0,2,,,,SPGR b/w P06/P07; VATH in distance.,4:00,8:35,4.8,8.7,0,0,1,2
Julie Bauer,Auriol Trail,A07,"Friday, June 14, 2013",Gray Jay,"2,4,6",1,C,<50m,11100,,1387,FALSE,6:26,1.5,100,0,2,,,,SPGR b/w P06/P07; VATH in distance.,4:00,8:35,4.8,8.7,0,0,1,2
Julie Bauer,Auriol Trail,A07,"Friday, June 14, 2013",Yellow-rumped Warbler,"2,4,6,8,10",1,S,<50m,11111,,1388,FALSE,6:26,1.5,100,0,2,,,,SPGR b/w P06/P07; VATH in distance.,4:00,8:35,4.8,8.7,0,0,1,2
Julie Bauer,Auriol Trail,A07,"Friday, June 14, 2013",Varied Thrush,"2,4,6,8,10",1,S,<50m,11111,,1389,FALSE,6:26,1.5,100,0,2,,,,SPGR b/w P06/P07; VATH in distance.,4:00,8:35,4.8,8.7,0,0,1,2
Julie Bauer,Auriol Trail,A07,"Friday, June 14, 2013",Varied Thrush,"2,6,8,10",1,S,50-100m,10111,,1390,FALSE,6:26,1.5,100,0,2,,,,SPGR b/w P06/P07; VATH in distance.,4:00,8:35,4.8,8.7,0,0,1,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 10, 2015",Pine Siskin,"2,4,6,8",2,"C,V",50-100m,11110,,1451,FALSE,6:31,5,72.9,0.9,2,S,,,VATH,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 10, 2015",Swainson's Thrush,"4,6,8,10",1,S,50-100m,01111,,1452,FALSE,6:31,5,72.9,0.9,2,S,,,VATH,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 10, 2015",Swainson's Thrush,"8,10",1,S,50-100m,00011,,1453,FALSE,6:31,5,72.9,0.9,2,S,,,VATH,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 10, 2015",Pine Siskin,8,1,C,<50m,00010,,1454,FALSE,6:31,5,72.9,0.9,2,S,,,VATH,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 10, 2015",Pine Siskin,10,6,"V,C",<50m,00001,,1455,FALSE,6:31,5,72.9,0.9,2,S,,,VATH,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 10, 2015",Yellow-rumped Warbler,10,1,S,<50m,00001,,1456,FALSE,6:31,5,72.9,0.9,2,S,,,VATH,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A07,"Wednesday, June 10, 2015",Unknown,6,1,C,<50m,00100,,1457,FALSE,6:31,5,72.9,0.9,2,S,,,VATH,4:12,8:50,6.3,8.5,0.9,0.6,2,2
Sarah Davidson,Auriol Trail,A07,"Monday, June 15, 2015",Pine Siskin,"8,10",1,C,<50m,00011,,1620,FALSE,6:28,11,66.4,0,3,,,,"PISI, YRWA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A07,"Monday, June 15, 2015",Dark-eyed Junco,6,1,S,50-100m,00100,,1621,FALSE,6:28,11,66.4,0,3,,,,"PISI, YRWA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A07,"Monday, June 15, 2015",Yellow-rumped Warbler,"2,4,6",1,S,50-100m,11100,,1622,FALSE,6:28,11,66.4,0,3,,,,"PISI, YRWA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A07,"Monday, June 15, 2015",Swainson's Thrush,"2,4,6,10",1,S,50-100m,11101,,1623,FALSE,6:28,11,66.4,0,3,,,,"PISI, YRWA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A07,"Monday, June 15, 2015",Swainson's Thrush,"4,6,8,10",1,S,<50m,01111,,1624,FALSE,6:28,11,66.4,0,3,,,,"PISI, YRWA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A07,"Monday, June 15, 2015",Pine Siskin,2,1,C,<50m,10000,,1625,FALSE,6:28,11,66.4,0,3,,,,"PISI, YRWA",4:05,8:44,14.5,13.6,0,0.5,2,3
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 06, 2017",Common Raven,"2,4,6",1,C,50-100m,11100,,1756,FALSE,6:41,7.9,66.5,0,2,,,,,4:10,9:03,6.7,8.9,1.4,0.6,2,2
Sarah Davidson,Auriol Trail,A07,"Tuesday, June 06, 2017",Swainson's Thrush,4,1,C,<50m,01000,,1757,FALSE,6:41,7.9,66.5,0,2,,,,,4:10,9:03,6.7,8.9,1.4,0.6,2,2
